Station_Event_ID,Catch_ID,Specimen_ID,Alternative_ID,Species_Recorded,Scientific_Name,Taxonomic_rank,common_name,Sex,Lifestage,Specimen_Length,Size_class_mm,Number_measured,Length_Type,Specimen_Length2,Length_Type2,Length_Units,Specimen_Weight,Specimen_Weight2,Weight_Units,Weight_Type,Comments,Stomach_fullness,Gonad_weight_grams,Fin_clip,Marks/Scars,Visceral adhesion,Gill,Scale book,Scale num,DNA,Head,Gonad,Liver,Muscle(-20),Muscle(-80),Note,Barcode number
IYS2022-TINRO-3-10-Trawl,IYS2022-TINRO-3-10-Trawl-58,IYS2022-TINRO-3-10-Trawl-58-56,NA,NA,Oncorhynchus nerka,species,Sockeye Salmon,Female,immature,343,1,1,Fork length,321,Standard length,Millimetres,425,396,Grams,Wet weight,NA,1,2,–,–,–,–,5,1-5,Sock-33,TIN-22_154,TIN-22_106,TIN-22_274,T22-150,T22-151,NP Scale,NA
IYS2022-TINRO-3-10-Trawl,IYS2022-TINRO-3-10-Trawl-58,IYS2022-TINRO-3-10-Trawl-58-57,NA,NA,Oncorhynchus nerka,species,Sockeye Salmon,Male,immature,440,1,1,Fork length,415,Standard length,Millimetres,853,797,Grams,Wet weight,NA,1,NA,–,–,–,–,5,6-10,Sock-34,TIN-22_109,–,TIN-22_169,T22-146,T22-195,NP Scale,NA
IYS2022-TINRO-3-10-Trawl,IYS2022-TINRO-3-10-Trawl-58,IYS2022-TINRO-3-10-Trawl-58-58,NA,NA,Oncorhynchus nerka,species,Sockeye Salmon,Female,immature,385,1,1,Fork length,365,Standard length,Millimetres,596,547,Grams,Wet weight,NA,1,5,–,–,1,–,5,11-15,Sock-35,TIN-22_129,TIN-22_22,TIN-22_276,T22-198,T22-197,NP Scale,NA
IYS2022-TINRO-3-10-Trawl,IYS2022-TINRO-3-10-Trawl-58,IYS2022-TINRO-3-10-Trawl-58-59,NA,NA,Oncorhynchus nerka,species,Sockeye Salmon,Male,immature,380,1,1,Fork length,359,Standard length,Millimetres,623,587,Grams,Wet weight,NA,1,NA,–,–,–,–,5,16-20,Sock-36,TIN-22_101,–,TIN-22_21,T22-196,T22-149,NP Scale,NA
IYS2022-TINRO-3-10-Trawl,IYS2022-TINRO-3-10-Trawl-58,IYS2022-TINRO-3-10-Trawl-58-60,NA,NA,Oncorhynchus nerka,species,Sockeye Salmon,Female,immature,389,1,1,Fork length,368,Standard length,Millimetres,681,629,Grams,Wet weight,NA,1,6,–,–,–,–,5,21-25,Sock-37,TIN-22_110,TIN-22_208,TIN-22_14,T22-199,T22-200,NP Scale,NA
IYS2022-TINRO-3-10-Trawl,IYS2022-TINRO-3-10-Trawl-59,IYS2022-TINRO-3-10-Trawl-59-61,NA,NA,Oncorhynchus nerka,species,Sockeye Salmon,Male,Juvenile,258,1,1,Fork length,245,Standard length,Millimetres,166,153,Grams,Wet weight,NA,1,NA,–,–,–,–,5,26-30,Sock-38,TIN-22_204,–,TIN-22_37,T22-201,T22-193,NP Scale,NA
IYS2022-TINRO-3-10-Trawl,IYS2022-TINRO-3-10-Trawl-59,IYS2022-TINRO-3-10-Trawl-59-62,NA,NA,Oncorhynchus nerka,species,Sockeye Salmon,Female,Juvenile,247,1,1,Fork length,235,Standard length,Millimetres,152,141,Grams,Wet weight,NA,1,NA,–,–,–,–,5,31-35,Sock-39,TIN-22_108,–,TIN-22_140,T22-139,T22-194,NP Scale,NA
IYS2022-TINRO-3-10-Trawl,IYS2022-TINRO-3-10-Trawl-58,IYS2022-TINRO-3-10-Trawl-58-63,NA,NA,Oncorhynchus nerka,species,Sockeye Salmon,Male,immature,311,1,1,Fork length,296,Standard length,Millimetres,304,284,Grams,Wet weight,NA,1,NA,–,–,–,–,5,36-40,Sock-40,TIN-22_89,–,TIN-22_189,T22-147,T22-148,NP Scale,NA
IYS2022-TINRO-3-10-Trawl,IYS2022-TINRO-3-10-Trawl-58,IYS2022-TINRO-3-10-Trawl-58-64,NA,NA,Oncorhynchus nerka,species,Sockeye Salmon,Male,immature,388,1,1,Fork length,367,Standard length,Millimetres,628,573,Grams,Wet weight,NA,1,NA,–,–,1,–,6,1-5,Sock-41,TIN-22_135,–,TIN-22_134,T22-136,T22-216,NP Scale,NA
IYS2022-TINRO-3-10-Trawl,IYS2022-TINRO-3-10-Trawl-58,IYS2022-TINRO-3-10-Trawl-58-65,NA,NA,Oncorhynchus nerka,species,Sockeye Salmon,Female,immature,348,1,1,Fork length,328,Standard length,Millimetres,412,400,Grams,Wet weight,NA,2,2,–,–,–,–,6,6-10,Sock-42,TIN-22_168,TIN-22_112,TIN-22_289,T22-110,T22-158,NP Scale,NA
IYS2022-TINRO-3-10-Trawl,IYS2022-TINRO-3-10-Trawl-58,IYS2022-TINRO-3-10-Trawl-58-66,NA,NA,Oncorhynchus nerka,species,Sockeye Salmon,Female,immature,392,1,1,Fork length,370,Standard length,Millimetres,634,582,Grams,Wet weight,NA,1,5,–,–,1,–,6,11-15,Sock-43,TIN-22_145,TIN-22_132,TIN-22_284,T22-218,T22-219,NP Scale,NA
IYS2022-TINRO-3-10-Trawl,IYS2022-TINRO-3-10-Trawl-58,IYS2022-TINRO-3-10-Trawl-58-67,NA,NA,Oncorhynchus nerka,species,Sockeye Salmon,Male,immature,309,1,1,Fork length,289,Standard length,Millimetres,313,291,Grams,Wet weight,NA,1,NA,–,–,–,–,6,16-20,Sock-44,TIN-22_61,–,TIN-22_133,T22-215,T22-214,NP Scale,NA
IYS2022-TINRO-3-10-Trawl,IYS2022-TINRO-3-10-Trawl-59,IYS2022-TINRO-3-10-Trawl-59-68,NA,NA,Oncorhynchus nerka,species,Sockeye Salmon,Male,Juvenile,266,1,1,Fork length,252,Standard length,Millimetres,212,199,Grams,Wet weight,NA,1,NA,–,–,–,–,6,21-25,Sock-45,TIN-22_68,–,TIN-22_72,T22-212,T22-213,NP Scale,NA
IYS2022-TINRO-3-10-Trawl,IYS2022-TINRO-3-10-Trawl-58,IYS2022-TINRO-3-10-Trawl-58-69,NA,NA,Oncorhynchus nerka,species,Sockeye Salmon,Female,immature,364,1,1,Fork length,344,Standard length,Millimetres,511,475,Grams,Wet weight,NA,1,NA,–,–,–,–,6,26-30,Sock-46,TIN-22_73,TIN-22_70,TIN-22_64,T22-210,T22-211,NP Scale,NA
IYS2022-TINRO-3-10-Trawl,IYS2022-TINRO-3-10-Trawl-58,IYS2022-TINRO-3-10-Trawl-58-70,NA,NA,Oncorhynchus nerka,species,Sockeye Salmon,Male,immature,334,1,1,Fork length,319,Standard length,Millimetres,381,356,Grams,Wet weight,NA,1,2,–,–,–,–,6,31-35,Sock-47,TIN-22_67,–,TIN-22_69,T22-208,T22-209,NP Scale,NA
IYS2022-TINRO-3-10-Trawl,IYS2022-TINRO-3-10-Trawl-58,IYS2022-TINRO-3-10-Trawl-58-71,NA,NA,Oncorhynchus nerka,species,Sockeye Salmon,Female,immature,304,1,1,Fork length,288,Standard length,Millimetres,305,286,Grams,Wet weight,NA,1,1,–,–,–,–,6,36-40,Sock-48,TIN-22_62,TIN-22_66,TIN-22_65,T22-206,T22-207,NP Scale,NA
IYS2022-TINRO-3-10-Trawl,IYS2022-TINRO-3-10-Trawl-58,IYS2022-TINRO-3-10-Trawl-58-72,NA,NA,Oncorhynchus nerka,species,Sockeye Salmon,Male,immature,347,1,1,Fork length,329,Standard length,Millimetres,427,389,Grams,Wet weight,NA,1,NA,–,–,1,–,7,1-5,Sock-49,–,–,–,–,–,NP Scale,NA
IYS2022-TINRO-3-10-Trawl,IYS2022-TINRO-3-10-Trawl-58,IYS2022-TINRO-3-10-Trawl-58-73,NA,NA,Oncorhynchus nerka,species,Sockeye Salmon,Male,immature,343,1,1,Fork length,326,Standard length,Millimetres,475,441,Grams,Wet weight,NA,1,NA,–,–,–,–,7,6-10,Sock-50,–,–,–,–,–,NP Scale,NA
IYS2022-TINRO-3-10-Trawl,IYS2022-TINRO-3-10-Trawl-58,IYS2022-TINRO-3-10-Trawl-58-74,NA,NA,Oncorhynchus nerka,species,Sockeye Salmon,Female,immature,384,1,1,Fork length,366,Standard length,Millimetres,587,538,Grams,Wet weight,NA,1,NA,–,–,1,–,7,11-15,Sock-51,–,–,–,–,–,NP Scale,NA
IYS2022-TINRO-3-10-Trawl,IYS2022-TINRO-3-10-Trawl-58,IYS2022-TINRO-3-10-Trawl-58-75,NA,NA,Oncorhynchus nerka,species,Sockeye Salmon,Female,immature,368,1,1,Fork length,348,Standard length,Millimetres,503,470,Grams,Wet weight,NA,1,NA,–,–,1,–,7,16-20,Sock-52,–,–,–,–,–,NP Scale,NA
IYS2022-TINRO-3-10-Trawl,IYS2022-TINRO-3-10-Trawl-58,IYS2022-TINRO-3-10-Trawl-58-76,NA,NA,Oncorhynchus nerka,species,Sockeye Salmon,Female,immature,378,1,1,Fork length,355,Standard length,Millimetres,586,547,Grams,Wet weight,NA,1,NA,–,–,–,–,7,21-25,Sock-53,–,–,–,–,–,NP Scale,NA
IYS2022-TINRO-3-10-Trawl,IYS2022-TINRO-3-10-Trawl-58,IYS2022-TINRO-3-10-Trawl-58-77,NA,NA,Oncorhynchus nerka,species,Sockeye Salmon,Male,immature,366,1,1,Fork length,347,Standard length,Millimetres,582,543,Grams,Wet weight,NA,1,NA,–,–,–,–,7,26-30,Sock-54,–,–,–,–,–,NP Scale,NA
IYS2022-TINRO-3-10-Trawl,IYS2022-TINRO-3-10-Trawl-58,IYS2022-TINRO-3-10-Trawl-58-78,NA,NA,Oncorhynchus nerka,species,Sockeye Salmon,Female,immature,390,1,1,Fork length,369,Standard length,Millimetres,574,537,Grams,Wet weight,NA,1,NA,–,–,–,–,7,31-35,Sock-55,–,–,–,–,–,NP Scale,NA
IYS2022-TINRO-3-10-Trawl,IYS2022-TINRO-3-10-Trawl-59,IYS2022-TINRO-3-10-Trawl-59-79,NA,NA,Oncorhynchus nerka,species,Sockeye Salmon,Male,Juvenile,281,1,1,Fork length,266,Standard length,Millimetres,228,211,Grams,Wet weight,NA,1,NA,–,–,–,–,7,36-40,Sock-56,–,–,–,–,–,NP Scale,NA
IYS2022-TINRO-3-10-Trawl,IYS2022-TINRO-3-10-Trawl-58,IYS2022-TINRO-3-10-Trawl-58-80,NA,NA,Oncorhynchus nerka,species,Sockeye Salmon,Male,immature,383,1,1,Fork length,363,Standard length,Millimetres,582,543,Grams,Wet weight,NA,1,NA,–,–,1,–,8,1-5,Sock-57,–,–,–,–,–,NP Scale,NA
IYS2022-TINRO-3-10-Trawl,IYS2022-TINRO-3-10-Trawl-58,IYS2022-TINRO-3-10-Trawl-58-81,NA,NA,Oncorhynchus nerka,species,Sockeye Salmon,Male,immature,441,1,1,Fork length,420,Standard length,Millimetres,901,846,Grams,Wet weight,NA,1,NA,–,–,1,–,8,6-10,Sock-58,–,–,–,–,–,NP Scale,NA
IYS2022-TINRO-3-10-Trawl,IYS2022-TINRO-3-10-Trawl-58,IYS2022-TINRO-3-10-Trawl-58-82,NA,NA,Oncorhynchus nerka,species,Sockeye Salmon,Female,immature,408,1,1,Fork length,385,Standard length,Millimetres,698,645,Grams,Wet weight,NA,1,NA,–,–,1,–,8,11-15,Sock-59,–,–,–,–,–,NP Scale,NA
IYS2022-TINRO-3-10-Trawl,IYS2022-TINRO-3-10-Trawl-58,IYS2022-TINRO-3-10-Trawl-58-83,NA,NA,Oncorhynchus nerka,species,Sockeye Salmon,Male,immature,402,1,1,Fork length,381,Standard length,Millimetres,650,604,Grams,Wet weight,NA,1,NA,–,–,1,–,8,16-20,Sock-60,–,–,–,–,–,NP Scale,NA
IYS2022-TINRO-3-10-Trawl,IYS2022-TINRO-3-10-Trawl-58,IYS2022-TINRO-3-10-Trawl-58-84,NA,NA,Oncorhynchus nerka,species,Sockeye Salmon,Female,immature,369,1,1,Fork length,348,Standard length,Millimetres,528,488,Grams,Wet weight,NA,1,NA,–,–,–,–,8,21-35,Sock-61,–,–,–,–,–,–,NA
IYS2022-TINRO-3-10-Trawl,IYS2022-TINRO-3-10-Trawl-60,IYS2022-TINRO-3-10-Trawl-60-85,NA,NA,Oncorhynchus gorbuscha,species,Pink Salmon,Male,Juvenile,299,1,1,Fork length,286,Standard length,Millimetres,245,218,Grams,Wet weight,NA,2,NA,-,-,-,P1105,1,21-25,Pink-5,TIN-22_295,-,TIN-22_254,T22-178,T22-179,NP Scale,NA
IYS2022-TINRO-3-10-Trawl,IYS2022-TINRO-3-10-Trawl-61,IYS2022-TINRO-3-10-Trawl-61-86,NA,NA,Oncorhynchus kisutch,species,Coho Salmon,Female,immature,349,1,1,Fork length,328,Standard length,Millimetres,462,416,Grams,Wet weight,NA,1,6,-,-,-,P0614,2,26-30,Coho-14,TIN-22_248,TIN-22_280,TIN-22_283,T22-174,T22-175,NP Scale,NA
IYS2022-TINRO-3-10-Trawl,IYS2022-TINRO-3-10-Trawl-61,IYS2022-TINRO-3-10-Trawl-61-87,NA,NA,Oncorhynchus kisutch,species,Coho Salmon,Male,immature,328,1,1,Fork length,308,Standard length,Millimetres,382,353,Grams,Wet weight,NA,1,NA,-,-,-,P0615,2,31-35,Coho-15,TIN-22_299,-,TIN-22-288,T22-176,T22-177,NP Scale,NA
IYS2022-TINRO-3-10-Trawl,IYS2022-TINRO-3-10-Trawl-62,IYS2022-TINRO-3-10-Trawl-62-88,NA,NA,Oncorhynchus keta,species,Chum Salmon,Male,immature,555,1,1,Fork length,527,Standard length,Millimetres,1660,1534,Grams,Wet weight,NA,2,NA,–,–,–,P0997,1,16-20,Chum-5,TIN-22_286,-,TIN-22_250,T22-153,T22-173,NP Scale,NA
IYS2022-TINRO-3-10-Trawl,IYS2022-TINRO-3-10-Trawl-62,IYS2022-TINRO-3-10-Trawl-62-89,NA,NA,Oncorhynchus keta,species,Chum Salmon,Female,immature,545,1,1,Fork length,518,Standard length,Millimetres,1586,1486,Grams,Wet weight,NA,2,13,–,–,–,P0996,1,21-25,Chum-6,TIN-22_266,TIN-22_247,TIN-22_202,T22-157,T22-156,NP Scale,NA
IYS2022-TINRO-3-10-Trawl,IYS2022-TINRO-3-10-Trawl-62,IYS2022-TINRO-3-10-Trawl-62-90,NA,NA,Oncorhynchus keta,species,Chum Salmon,Male,immature,580,1,1,Fork length,545,Standard length,Millimetres,1997,1820,Grams,Wet weight,NA,1,3,–,–,–,P0995,1,26-30,Chum-7,TIN-22_279,TIN-22_234,TIN-22_210,T22-154,T22-155,NP Scale,NA
IYS2022-TINRO-3-11-Trawl,IYS2022-TINRO-3-11-Trawl-70,IYS2022-TINRO-3-11-Trawl-70-91,NA,NA,Oncorhynchus keta,species,Chum Salmon,Male,immature,380,1,1,Fork length,362,Standard length,Millimetres,457,412,Grams,Wet weight,NA,1,NA,–,–,–,P0699,1,31-35,Chum-8,TIN-22_90,–,TIN-22_131,T22-202,T22-203,NP Scale,NA
IYS2022-TINRO-3-12-Trawl,IYS2022-TINRO-3-12-Trawl-78,IYS2022-TINRO-3-12-Trawl-78-92,NA,NA,Oncorhynchus nerka,species,Sockeye Salmon,Male,immature,421,1,1,Fork length,399,Standard length,Millimetres,754,703,Grams,Wet weight,NA,1,NA,–,–,1,P1222,8,26-30,Sock-62,TIN-22_165,–,TIN-22_53,T22-285,T22-286,NP Scale,NA
IYS2022-TINRO-3-12-Trawl,IYS2022-TINRO-3-12-Trawl-78,IYS2022-TINRO-3-12-Trawl-78-93,NA,NA,Oncorhynchus nerka,species,Sockeye Salmon,Female,immature,405,1,1,Fork length,384,Standard length,Millimetres,706,648,Grams,Wet weight,NA,1,5,–,–,1,P1223,8,31-35,Sock-63,TIN-22_157,TIN-22_414,TIN-22_408,T22-283,T22-284,NP Scale,NA
IYS2022-TINRO-3-12-Trawl,IYS2022-TINRO-3-12-Trawl-78,IYS2022-TINRO-3-12-Trawl-78-94,NA,NA,Oncorhynchus nerka,species,Sockeye Salmon,Male,immature,411,1,1,Fork length,390,Standard length,Millimetres,761,697,Grams,Wet weight,NA,1,NA,–,–,1,P1224,8,36-40,Sock-64,TIN-22_7,–,TIN-22_9,T22-281,T22-282,NP Scale,NA
IYS2022-TINRO-3-12-Trawl,IYS2022-TINRO-3-12-Trawl-78,IYS2022-TINRO-3-12-Trawl-78-95,NA,NA,Oncorhynchus nerka,species,Sockeye Salmon,Male,immature,437,1,1,Fork length,413,Standard length,Millimetres,942,880,Grams,Wet weight,NA,1,NA,–,–,–,P1225,9,1-5,Sock-65,TIN-22_6,–,TIN-22_159,T22-279,T22-280,NP Scale,NA
IYS2022-TINRO-3-12-Trawl,IYS2022-TINRO-3-12-Trawl-78,IYS2022-TINRO-3-12-Trawl-78-96,NA,NA,Oncorhynchus nerka,species,Sockeye Salmon,Male,immature,367,1,1,Fork length,347,Standard length,Millimetres,498,450,Grams,Wet weight,NA,1,NA,–,–,1,-,9,6-10,Sock-66,TIN-22_98,–,TIN-22_158,T22-277,T22-278,NP Scale,NA
IYS2022-TINRO-3-12-Trawl,IYS2022-TINRO-3-12-Trawl-78,IYS2022-TINRO-3-12-Trawl-78-97,NA,NA,Oncorhynchus nerka,species,Sockeye Salmon,Female,immature,365,1,1,Fork length,343,Standard length,Millimetres,554,501,Grams,Wet weight,NA,1,7,–,–,1,-,9,11-15,Sock-67,TIN-22_150,TIN-22_394,TIN-22_379,T22-275,T22-276,NP Scale,NA
IYS2022-TINRO-3-12-Trawl,IYS2022-TINRO-3-12-Trawl-78,IYS2022-TINRO-3-12-Trawl-78-98,NA,NA,Oncorhynchus nerka,species,Sockeye Salmon,Female,immature,386,1,1,Fork length,366,Standard length,Millimetres,655,599,Grams,Wet weight,NA,1,4,–,–,–,-,9,16-20,Sock-68,TIN-22_102,TIN-22_423,TIN-22_342,T22-273,T22-274,NP Scale,NA
IYS2022-TINRO-3-12-Trawl,IYS2022-TINRO-3-12-Trawl-78,IYS2022-TINRO-3-12-Trawl-78-99,NA,NA,Oncorhynchus nerka,species,Sockeye Salmon,Male,immature,451,1,1,Fork length,427,Standard length,Millimetres,974,895,Grams,Wet weight,NA,1,NA,–,–,1,-,9,21-25,Sock-69,TIN-22_100,–,TIN-22_115,T22-271,T22-272,NP Scale,NA
IYS2022-TINRO-3-12-Trawl,IYS2022-TINRO-3-12-Trawl-79,IYS2022-TINRO-3-12-Trawl-79-100,NA,NA,Oncorhynchus nerka,species,Sockeye Salmon,Female,Juvenile,298,1,1,Fork length,282,Standard length,Millimetres,270,250,Grams,Wet weight,NA,1,2,–,–,–,-,9,26-30,Sock-70,TIN-22_99,TIN-22_82,TIN-22_20,T22-269,T22-270,NP Scale,NA
IYS2022-TINRO-3-12-Trawl,IYS2022-TINRO-3-12-Trawl-79,IYS2022-TINRO-3-12-Trawl-79-101,NA,NA,Oncorhynchus nerka,species,Sockeye Salmon,Female,Juvenile,292,1,1,Fork length,279,Standard length,Millimetres,252,234,Grams,Wet weight,NA,1,1,–,–,–,-,9,31-35,Sock-71,TIN-22_19,TIN-22_417,TIN-22_416,T22-267,T22-268,NP Scale,NA
IYS2022-TINRO-3-12-Trawl,IYS2022-TINRO-3-12-Trawl-79,IYS2022-TINRO-3-12-Trawl-79-102,NA,NA,Oncorhynchus nerka,species,Sockeye Salmon,Female,Juvenile,240,1,1,Fork length,229,Standard length,Millimetres,130,122,Grams,Wet weight,NA,1,NA,–,–,–,-,9,36-40,Sock-72,TIN-22_83,–,TIN-22_136,T22-243,T22-266,NP Scale,NA
IYS2022-TINRO-3-12-Trawl,IYS2022-TINRO-3-12-Trawl-79,IYS2022-TINRO-3-12-Trawl-79-103,NA,NA,Oncorhynchus nerka,species,Sockeye Salmon,Male,Juvenile,259,1,1,Fork length,245,Standard length,Millimetres,164,151,Grams,Wet weight,NA,1,NA,–,–,–,-,10,1-5,Sock-73,TIN-22_84,–,TIN-22_335,T22-339,T22-340,NP Scale,NA
IYS2022-TINRO-3-12-Trawl,IYS2022-TINRO-3-12-Trawl-80,IYS2022-TINRO-3-12-Trawl-80-104,NA,NA,Oncorhynchus keta,species,Chum Salmon,Male,immature,426,1,1,Fork length,402,Standard length,Millimetres,676,530,Grams,Wet weight,NA,1,NA,–,–,–,P0994,1,36-40,Chum-9,TIN-22_380,–,TIN-22_77,T22-299,T22-300,NP Scale,NA
IYS2022-TINRO-3-12-Trawl,IYS2022-TINRO-3-12-Trawl-80,IYS2022-TINRO-3-12-Trawl-80-105,NA,NA,Oncorhynchus keta,species,Chum Salmon,Female,immature,527,1,1,Fork length,503,Standard length,Millimetres,1414,1260,Grams,Wet weight,NA,2,18,–,–,–,P0993,2,1-5,Chum-10,TIN-22_327,TIN-22_74,TIN-22_17,T22-305,T22-306,NP Scale,NA
IYS2022-TINRO-3-12-Trawl,IYS2022-TINRO-3-12-Trawl-80,IYS2022-TINRO-3-12-Trawl-80-106,NA,NA,Oncorhynchus keta,species,Chum Salmon,Male,immature,520,1,1,Fork length,492,Standard length,Millimetres,1397,1270,Grams,Wet weight,NA,1,1,–,–,–,P0992,2,6-10,Chum-11,TIN-22_309,TIN-22_63,TIN-22_50,T22-303,T22-304,NP Scale,NA
IYS2022-TINRO-3-12-Trawl,IYS2022-TINRO-3-12-Trawl-80,IYS2022-TINRO-3-12-Trawl-80-107,NA,NA,Oncorhynchus keta,species,Chum Salmon,Female,immature,482,1,1,Fork length,458,Standard length,Millimetres,925,811,Grams,Wet weight,NA,1,11,–,–,–,P0991,2,11-15,Chum-12,TIN-22_334,TIN-22_296,TIN-22_167,T22-301,T22-302,NP Scale,NA
IYS2022-TINRO-3-12-Trawl,IYS2022-TINRO-3-12-Trawl-80,IYS2022-TINRO-3-12-Trawl-80-108,NA,NA,Oncorhynchus keta,species,Chum Salmon,Male,immature,508,1,1,Fork length,488,Standard length,Millimetres,1219,1106,Grams,Wet weight,NA,1,1,–,–,–,P0990,2,16-20,Chum-13,TIN-22_302,TIN-22_52,TIN-22_49,T22-297,T22-298,NP Scale,NA
IYS2022-TINRO-3-12-Trawl,IYS2022-TINRO-3-12-Trawl-80,IYS2022-TINRO-3-12-Trawl-80-109,NA,NA,Oncorhynchus keta,species,Chum Salmon,Male,immature,516,1,1,Fork length,494,Standard length,Millimetres,1272,1137,Grams,Wet weight,NA,1,1,–,–,–,P0989,2,21-25,Chum-14,TIN-22_450,TIN-22_203,TIN-22_26,T22-295,T22-296,NP Scale,NA
IYS2022-TINRO-3-12-Trawl,IYS2022-TINRO-3-12-Trawl-80,IYS2022-TINRO-3-12-Trawl-80-110,NA,NA,Oncorhynchus keta,species,Chum Salmon,Male,immature,430,1,1,Fork length,409,Standard length,Millimetres,784,696,Grams,Wet weight,NA,1,NA,–,–,–,P0988,2,26-30,Chum-15,TIN-22_407,–,TIN-22_222,T22-293,T22-294,NP Scale,NA
IYS2022-TINRO-3-12-Trawl,IYS2022-TINRO-3-12-Trawl-80,IYS2022-TINRO-3-12-Trawl-80-111,NA,NA,Oncorhynchus keta,species,Chum Salmon,Female,immature,430,1,1,Fork length,407,Standard length,Millimetres,796,719,Grams,Wet weight,NA,1,8,–,–,–,P0987,2,31-35,Chum-16,TIN-22_424,TIN-22_425,TIN-22_278,T22-291,T22-292,NP Scale,NA
IYS2022-TINRO-3-12-Trawl,IYS2022-TINRO-3-12-Trawl-80,IYS2022-TINRO-3-12-Trawl-80-112,NA,NA,Oncorhynchus keta,species,Chum Salmon,Male,immature,520,1,1,Fork length,495,Standard length,Millimetres,1405,1259,Grams,Wet weight,NA,1,1,–,–,–,P0986,2,36-40,Chum-17,TIN-22_430,TIN-22_446,TIN-22_314,T22-289,T22-290,NP Scale,NA
IYS2022-TINRO-3-12-Trawl,IYS2022-TINRO-3-12-Trawl-80,IYS2022-TINRO-3-12-Trawl-80-113,NA,NA,Oncorhynchus keta,species,Chum Salmon,Female,immature,517,1,1,Fork length,497,Standard length,Millimetres,1323,1186,Grams,Wet weight,NA,1,13,–,–,–,P0985,3,1-5,Chum-18,TIN-22_306,TIN-22_447,TIN-22_449,T22-287,T22-288,NP Scale,NA
IYS2022-TINRO-3-13-Trawl,IYS2022-TINRO-3-13-Trawl-85,IYS2022-TINRO-3-13-Trawl-85-114,NA,NA,Oncorhynchus keta,species,Chum Salmon,Male,immature,393,1,1,Fork length,371,Standard length,Millimetres,584,506,Grams,Wet weight,NA,1,0.5,–,–,–,–,3,6-10,Chum-19,TIN-22_388,–,TIN-22_353,T22-404,T22-402,NP Scale,NA
IYS2022-TINRO-3-13-Trawl,IYS2022-TINRO-3-13-Trawl-85,IYS2022-TINRO-3-13-Trawl-85-115,NA,NA,Oncorhynchus keta,species,Chum Salmon,Male,immature,455,1,1,Fork length,431,Standard length,Millimetres,950,830,Grams,Wet weight,NA,1,0.5,–,S3VR(minog),–,–,3,11-15,Chum-20,TIN-22_386,–,TIN-22_399,T22-403,T22-401,NP Scale,NA
IYS2022-TINRO-3-13-Trawl,IYS2022-TINRO-3-13-Trawl-85,IYS2022-TINRO-3-13-Trawl-85-116,NA,NA,Oncorhynchus keta,species,Chum Salmon,Female,immature,413,1,1,Fork length,395,Standard length,Millimetres,690,603,Grams,Wet weight,NA,1,6,–,–,–,–,3,16-20,Chum-21,TIN-22_355,TIN-22_383,TIN-22_311,T22-408,T22-417,NP Scale,NA
IYS2022-TINRO-3-13-Trawl,IYS2022-TINRO-3-13-Trawl-85,IYS2022-TINRO-3-13-Trawl-85-117,NA,NA,Oncorhynchus keta,species,Chum Salmon,Female,immature,360,1,1,Fork length,345,Standard length,Millimetres,492,NA,Grams,Wet weight,NA,1,NA,–,–,–,–,3,21-25,Chum-22,TIN-22_365,TIN-22_363,TIN-22_354,T22-422,T22-421,NP Scale,NA
IYS2022-TINRO-3-13-Trawl,IYS2022-TINRO-3-13-Trawl-85,IYS2022-TINRO-3-13-Trawl-85-118,NA,NA,Oncorhynchus keta,species,Chum Salmon,Male,immature,445,1,1,Fork length,425,Standard length,Millimetres,809,716,Grams,Wet weight,NA,1,0.5,–,–,–,–,3,26-30,Chum-23,TIN-22_403,–,TIN-22_389,T22-265,T22-264,NP Scale,NA
IYS2022-TINRO-3-13-Trawl,IYS2022-TINRO-3-13-Trawl-85,IYS2022-TINRO-3-13-Trawl-85-119,NA,NA,Oncorhynchus keta,species,Chum Salmon,Male,immature,376,1,1,Fork length,359,Standard length,Millimetres,527,454,Grams,Wet weight,NA,2,NA,–,–,–,–,3,31-35,Chum-24,TIN-22_432,–,TIN-22_415,T22-263,T22-262,NP Scale,NA
IYS2022-TINRO-3-13-Trawl,IYS2022-TINRO-3-13-Trawl-85,IYS2022-TINRO-3-13-Trawl-85-120,NA,NA,Oncorhynchus keta,species,Chum Salmon,Female,immature,335,1,1,Fork length,322,Standard length,Millimetres,396,342,Grams,Wet weight,NA,2,2,–,–,–,–,3,36-40,Chum-25,TIN-22_434,TIN-22_431,TIN-22_438,T22-260,T22-261,NP Scale,NA
IYS2022-TINRO-3-13-Trawl,IYS2022-TINRO-3-13-Trawl-85,IYS2022-TINRO-3-13-Trawl-85-121,NA,NA,Oncorhynchus keta,species,Chum Salmon,Female,immature,390,1,1,Fork length,371,Standard length,Millimetres,610,525,Grams,Wet weight,NA,2,4,–,–,–,–,4,1-5,Chum-26,TIN-22_440,TIN-22_433,TIN-22_437,T22-259,T22-258,NP Scale,NA
IYS2022-TINRO-3-13-Trawl,IYS2022-TINRO-3-13-Trawl-85,IYS2022-TINRO-3-13-Trawl-85-122,NA,NA,Oncorhynchus keta,species,Chum Salmon,Female,immature,405,1,1,Fork length,383,Standard length,Millimetres,761,644,Grams,Wet weight,NA,2,6,–,–,–,–,4,6-10,Chum-27,TIN-22_333,TIN-22_405,TIN-22_366,T22-257,T22-256,NP Scale,NA
